code,coding_system,event_abbreviation,tags
198915001,SNOMED,PREG_BLEEDING,
198919007,SNOMED,PREG_BLEEDING,
198916000,SNOMED,PREG_BLEEDING,
34842007,SNOMED,PREG_BLEEDING,
267199000,SNOMED,PREG_BLEEDING,
267197003,SNOMED,PREG_BLEEDING,
16320551000119109,SNOMED,PREG_BLEEDING,
198886009,SNOMED,PREG_BLEEDING,
25825004,SNOMED,PREG_BLEEDING,
198891005,SNOMED,PREG_BLEEDING,
198895001,SNOMED,PREG_BLEEDING,
198893008,SNOMED,PREG_BLEEDING,
198892003,SNOMED,PREG_BLEEDING,
157125000,SNOMED,PREG_BLEEDING,
206390008,SNOMED,PREG_BLEEDING,
206394004,SNOMED,PREG_BLEEDING,
206391007,SNOMED,PREG_BLEEDING,
157124001,SNOMED,PREG_BLEEDING,
268877008,SNOMED,PREG_BLEEDING,
24141009,SNOMED,PREG_BLEEDING,
206392000,SNOMED,PREG_BLEEDING,
206073008,SNOMED,PREG_BLEEDING,
888003,SNOMED,PREG_BLEEDING,
70165003,SNOMED,PREG_BLEEDING,
199579002,SNOMED,PREG_BLEEDING,
199576009,SNOMED,PREG_BLEEDING,
71028008,SNOMED,PREG_BLEEDING,
19882008,SNOMED,PREG_BLEEDING,
30850008,SNOMED,PREG_BLEEDING,
19211001,SNOMED,PREG_BLEEDING,
81448000,SNOMED,PREG_BLEEDING,
106004004,SNOMED,PREG_BLEEDING,
198931009,SNOMED,PREG_BLEEDING,
198935000,SNOMED,PREG_BLEEDING,
198932002,SNOMED,PREG_BLEEDING,
111437002,SNOMED,PREG_BLEEDING,
111435005,SNOMED,PREG_BLEEDING,
156101000,SNOMED,PREG_BLEEDING,
198907004,SNOMED,PREG_BLEEDING,
198904006,SNOMED,PREG_BLEEDING,
198903000,SNOMED,PREG_BLEEDING,
156102007,SNOMED,PREG_BLEEDING,
267198008,SNOMED,PREG_BLEEDING,
415105001,SNOMED,PREG_BLEEDING,
198913008,SNOMED,PREG_BLEEDING,
198909001,SNOMED,PREG_BLEEDING,
237273008,SNOMED,PREG_BLEEDING,
430881000,SNOMED,PREG_BLEEDING,
427139004,SNOMED,PREG_BLEEDING,
22689002,SNOMED,PREG_BLEEDING,
198885008,SNOMED,PREG_BLEEDING,
198882006,SNOMED,PREG_BLEEDING,
156098004,SNOMED,PREG_BLEEDING,
54048003,SNOMED,PREG_BLEEDING,
111433003,SNOMED,PREG_BLEEDING,
723665008,SNOMED,PREG_BLEEDING,
Lyu3E,READ,PREG_BLEEDING,
L11zz,READ,PREG_BLEEDING,
L11z0,READ,PREG_BLEEDING,
L1130,READ,PREG_BLEEDING,
L113z,READ,PREG_BLEEDING,
L10z1,READ,PREG_BLEEDING,
L10z.,READ,PREG_BLEEDING,
L10z0,READ,PREG_BLEEDING,
Q410.,READ,PREG_BLEEDING,
Q410z,READ,PREG_BLEEDING,
Q4100,READ,PREG_BLEEDING,
L260.,READ,PREG_BLEEDING,
L260z,READ,PREG_BLEEDING,
L2600,READ,PREG_BLEEDING,
Q0216,READ,PREG_BLEEDING,
L10..,READ,PREG_BLEEDING,
L11y.,READ,PREG_BLEEDING,
L11yz,READ,PREG_BLEEDING,
L11y0,READ,PREG_BLEEDING,
L111z,READ,PREG_BLEEDING,
L111.,READ,PREG_BLEEDING,
L1110,READ,PREG_BLEEDING,
L112z,READ,PREG_BLEEDING,
L1120,READ,PREG_BLEEDING,
L100.,READ,PREG_BLEEDING,
L100z,READ,PREG_BLEEDING,
L1000,READ,PREG_BLEEDING,
640.0,ICD9,Ongoingpregnancy,
640.03,ICD9,Ongoingpregnancy,
643,ICD9,Ongoingpregnancy,
643.0,ICD9,Ongoingpregnancy,
645.1,ICD9,Ongoingpregnancy,
645.2,ICD9,Ongoingpregnancy,
638.0,ICD9,Ongoingpregnancy,
638.1,ICD9,Ongoingpregnancy,
638.3,ICD9,Ongoingpregnancy,
638.4,ICD9,Ongoingpregnancy,
638.5,ICD9,Ongoingpregnancy,
638.6,ICD9,Ongoingpregnancy,
638.7,ICD9,Ongoingpregnancy,
638.8,ICD9,Ongoingpregnancy,
640,ICD9,Ongoingpregnancy,
640.9,ICD9,Ongoingpregnancy,
640.00,ICD9,Ongoingpregnancy,
640.8,ICD9,Ongoingpregnancy,
640.80,ICD9,Ongoingpregnancy,
640.90,ICD9,Ongoingpregnancy,
641,ICD9,Ongoingpregnancy,
641.0,ICD9,Ongoingpregnancy,
641.00,ICD9,Ongoingpregnancy,
641.03,ICD9,Ongoingpregnancy,
641.1,ICD9,Ongoingpregnancy,
641.10,ICD9,Ongoingpregnancy,
641.13,ICD9,Ongoingpregnancy,
641.23,ICD9,Ongoingpregnancy,
641.30,ICD9,Ongoingpregnancy,
641.80,ICD9,Ongoingpregnancy,
641.90,ICD9,Ongoingpregnancy,
642.00,ICD9,Ongoingpregnancy,
642.03,ICD9,Ongoingpregnancy,
642.1,ICD9,Ongoingpregnancy,
642.10,ICD9,Ongoingpregnancy,
642.13,ICD9,Ongoingpregnancy,
642.2,ICD9,Ongoingpregnancy,
642.23,ICD9,Ongoingpregnancy,
642.24,ICD9,Ongoingpregnancy,
642.30,ICD9,Ongoingpregnancy,
642.33,ICD9,Ongoingpregnancy,
642.40,ICD9,Ongoingpregnancy,
642.43,ICD9,Ongoingpregnancy,
642.53,ICD9,Ongoingpregnancy,
642.60,ICD9,Ongoingpregnancy,
642.7,ICD9,Ongoingpregnancy,
642.70,ICD9,Ongoingpregnancy,
642.73,ICD9,Ongoingpregnancy,
642.90,ICD9,Ongoingpregnancy,
642.93,ICD9,Ongoingpregnancy,
643.00,ICD9,Ongoingpregnancy,
643.03,ICD9,Ongoingpregnancy,
643.10,ICD9,Ongoingpregnancy,
643.13,ICD9,Ongoingpregnancy,
643.2,ICD9,Ongoingpregnancy,
643.20,ICD9,Ongoingpregnancy,
643.8,ICD9,Ongoingpregnancy,
643.80,ICD9,Ongoingpregnancy,
643.83,ICD9,Ongoingpregnancy,
643.90,ICD9,Ongoingpregnancy,
643.93,ICD9,Ongoingpregnancy,
644,ICD9,Ongoingpregnancy,
644.00,ICD9,Ongoingpregnancy,
644.03,ICD9,Ongoingpregnancy,
644.10,ICD9,Ongoingpregnancy,
644.20,ICD9,Ongoingpregnancy,
646.0,ICD9,Ongoingpregnancy,
646.00,ICD9,Ongoingpregnancy,
642.6,ICD9,Ongoingpregnancy,
638.9,ICD9,Ongoingpregnancy,
638.2,ICD9,Ongoingpregnancy,
640.93,ICD9,Ongoingpregnancy,
640.83,ICD9,Ongoingpregnancy,
641.9,ICD9,Ongoingpregnancy,
641.93,ICD9,Ongoingpregnancy,
642.4,ICD9,Ongoingpregnancy,
643.9,ICD9,Ongoingpregnancy,
642.0,ICD9,Ongoingpregnancy,
642.3,ICD9,Ongoingpregnancy,
642.5,ICD9,Ongoingpregnancy,
638,ICD9,Ongoingpregnancy,
643.1,ICD9,Ongoingpregnancy,
644.1,ICD9,Ongoingpregnancy,
644.0,ICD9,Ongoingpregnancy,
645,ICD9,Ongoingpregnancy,
633.21,ICD9,Ongoingpregnancy,
633.81,ICD9,Ongoingpregnancy,
633.91,ICD9,Ongoingpregnancy,
645.10,ICD9,Ongoingpregnancy,
645.13,ICD9,Ongoingpregnancy,
645.20,ICD9,Ongoingpregnancy,
645.23,ICD9,Ongoingpregnancy,
642.9,ICD9,Ongoingpregnancy,
631.0,ICD9,Ongoingpregnancy,
644.13,ICD9,Ongoingpregnancy,
646.01,ICD9,Ongoingpregnancy,
646.52,ICD9,Ongoingpregnancy,
646.62,ICD9,Ongoingpregnancy,
647.02,ICD9,Ongoingpregnancy,
647.11,ICD9,Ongoingpregnancy,
647.12,ICD9,Ongoingpregnancy,
647.31,ICD9,Ongoingpregnancy,
647.32,ICD9,Ongoingpregnancy,
647.42,ICD9,Ongoingpregnancy,
647.52,ICD9,Ongoingpregnancy,
647.62,ICD9,Ongoingpregnancy,
647.81,ICD9,Ongoingpregnancy,
647.82,ICD9,Ongoingpregnancy,
647.91,ICD9,Ongoingpregnancy,
647.92,ICD9,Ongoingpregnancy,
647.93,ICD9,Ongoingpregnancy,
648.11,ICD9,Ongoingpregnancy,
648.12,ICD9,Ongoingpregnancy,
648.22,ICD9,Ongoingpregnancy,
648.32,ICD9,Ongoingpregnancy,
648.42,ICD9,Ongoingpregnancy,
648.52,ICD9,Ongoingpregnancy,
648.62,ICD9,Ongoingpregnancy,
648.92,ICD9,Ongoingpregnancy,
651.31,ICD9,Ongoingpregnancy,
651.41,ICD9,Ongoingpregnancy,
651.43,ICD9,Ongoingpregnancy,
651.51,ICD9,Ongoingpregnancy,
651.53,ICD9,Ongoingpregnancy,
651.61,ICD9,Ongoingpregnancy,
651.63,ICD9,Ongoingpregnancy,
652.00,ICD9,Ongoingpregnancy,
652.01,ICD9,Ongoingpregnancy,
652.11,ICD9,Ongoingpregnancy,
652.21,ICD9,Ongoingpregnancy,
652.4,ICD9,Ongoingpregnancy,
652.40,ICD9,Ongoingpregnancy,
652.50,ICD9,Ongoingpregnancy,
652.61,ICD9,Ongoingpregnancy,
653.01,ICD9,Ongoingpregnancy,
653.03,ICD9,Ongoingpregnancy,
653.11,ICD9,Ongoingpregnancy,
653.21,ICD9,Ongoingpregnancy,
653.31,ICD9,Ongoingpregnancy,
653.41,ICD9,Ongoingpregnancy,
653.51,ICD9,Ongoingpregnancy,
653.61,ICD9,Ongoingpregnancy,
653.71,ICD9,Ongoingpregnancy,
653.81,ICD9,Ongoingpregnancy,
653.91,ICD9,Ongoingpregnancy,
654.02,ICD9,Ongoingpregnancy,
654.11,ICD9,Ongoingpregnancy,
654.12,ICD9,Ongoingpregnancy,
654.31,ICD9,Ongoingpregnancy,
654.32,ICD9,Ongoingpregnancy,
654.41,ICD9,Ongoingpregnancy,
654.42,ICD9,Ongoingpregnancy,
654.44,ICD9,Ongoingpregnancy,
654.61,ICD9,Ongoingpregnancy,
654.62,ICD9,Ongoingpregnancy,
648.2,ICD9,Ongoingpregnancy,
648.20,ICD9,Ongoingpregnancy,
652.7,ICD9,Ongoingpregnancy,
648.04,ICD9,Ongoingpregnancy,
648.01,ICD9,Ongoingpregnancy,
652.31,ICD9,Ongoingpregnancy,
654.21,ICD9,Ongoingpregnancy,
652.5,ICD9,Ongoingpregnancy,
646.12,ICD9,Ongoingpregnancy,
647.22,ICD9,Ongoingpregnancy,
653.43,ICD9,Ongoingpregnancy,
645.11,ICD9,Ongoingpregnancy,
645.21,ICD9,Ongoingpregnancy,
649.02,ICD9,Ongoingpregnancy,
649.12,ICD9,Ongoingpregnancy,
649.32,ICD9,Ongoingpregnancy,
649.62,ICD9,Ongoingpregnancy,
673.03,ICD9,Ongoingpregnancy,
673.04,ICD9,Ongoingpregnancy,
673.12,ICD9,Ongoingpregnancy,
673.13,ICD9,Ongoingpregnancy,
673.14,ICD9,Ongoingpregnancy,
673.2,ICD9,Ongoingpregnancy,
673.20,ICD9,Ongoingpregnancy,
673.21,ICD9,Ongoingpregnancy,
673.22,ICD9,Ongoingpregnancy,
673.23,ICD9,Ongoingpregnancy,
673.24,ICD9,Ongoingpregnancy,
673.31,ICD9,Ongoingpregnancy,
673.32,ICD9,Ongoingpregnancy,
673.33,ICD9,Ongoingpregnancy,
673.34,ICD9,Ongoingpregnancy,
673.8,ICD9,Ongoingpregnancy,
673.80,ICD9,Ongoingpregnancy,
673.81,ICD9,Ongoingpregnancy,
673.82,ICD9,Ongoingpregnancy,
673.83,ICD9,Ongoingpregnancy,
673.84,ICD9,Ongoingpregnancy,
674.12,ICD9,Ongoingpregnancy,
674.20,ICD9,Ongoingpregnancy,
674.22,ICD9,Ongoingpregnancy,
674.3,ICD9,Ongoingpregnancy,
674.30,ICD9,Ongoingpregnancy,
674.32,ICD9,Ongoingpregnancy,
674.34,ICD9,Ongoingpregnancy,
674.44,ICD9,Ongoingpregnancy,
675.03,ICD9,Ongoingpregnancy,
764.00,ICD9,Ongoingpregnancy,
764.01,ICD9,Ongoingpregnancy,
764.02,ICD9,Ongoingpregnancy,
764.03,ICD9,Ongoingpregnancy,
764.04,ICD9,Ongoingpregnancy,
764.05,ICD9,Ongoingpregnancy,
764.06,ICD9,Ongoingpregnancy,
764.07,ICD9,Ongoingpregnancy,
764.08,ICD9,Ongoingpregnancy,
764.09,ICD9,Ongoingpregnancy,
764.1,ICD9,Ongoingpregnancy,
764.10,ICD9,Ongoingpregnancy,
764.11,ICD9,Ongoingpregnancy,
764.13,ICD9,Ongoingpregnancy,
764.14,ICD9,Ongoingpregnancy,
764.15,ICD9,Ongoingpregnancy,
764.16,ICD9,Ongoingpregnancy,
764.17,ICD9,Ongoingpregnancy,
764.18,ICD9,Ongoingpregnancy,
764.19,ICD9,Ongoingpregnancy,
765.00,ICD9,Ongoingpregnancy,
765.01,ICD9,Ongoingpregnancy,
765.02,ICD9,Ongoingpregnancy,
765.03,ICD9,Ongoingpregnancy,
765.04,ICD9,Ongoingpregnancy,
765.05,ICD9,Ongoingpregnancy,
765.06,ICD9,Ongoingpregnancy,
765.07,ICD9,Ongoingpregnancy,
765.08,ICD9,Ongoingpregnancy,
765.09,ICD9,Ongoingpregnancy,
767.7,ICD9,Ongoingpregnancy,
771.8,ICD9,Ongoingpregnancy,
771.89,ICD9,Ongoingpregnancy,
774,ICD9,Ongoingpregnancy,
774.4,ICD9,Ongoingpregnancy,
774.5,ICD9,Ongoingpregnancy,
777.6,ICD9,Ongoingpregnancy,
777.8,ICD9,Ongoingpregnancy,
779,ICD9,Ongoingpregnancy,
779.2,ICD9,Ongoingpregnancy,
779.8,ICD9,Ongoingpregnancy,
779.89,ICD9,Ongoingpregnancy,
770.87,ICD9,Ongoingpregnancy,
V27.9,ICD9,Ongoingpregnancy,
669.9,ICD9,Ongoingpregnancy,
671,ICD9,Ongoingpregnancy,
671.9,ICD9,Ongoingpregnancy,
671.90,ICD9,Ongoingpregnancy,
779.9,ICD9,Ongoingpregnancy,
765.0,ICD9,Ongoingpregnancy,
770.4,ICD9,Ongoingpregnancy,
772.1,ICD9,Ongoingpregnancy,
640.03,ICD9,Ongoingpregnancy,
640.00,ICD9,Ongoingpregnancy,
640.80,ICD9,Ongoingpregnancy,
640.90,ICD9,Ongoingpregnancy,
641.0,ICD9,Ongoingpregnancy,
641.00,ICD9,Ongoingpregnancy,
641.03,ICD9,Ongoingpregnancy,
641.10,ICD9,Ongoingpregnancy,
641.13,ICD9,Ongoingpregnancy,
641.23,ICD9,Ongoingpregnancy,
641.30,ICD9,Ongoingpregnancy,
641.80,ICD9,Ongoingpregnancy,
641.90,ICD9,Ongoingpregnancy,
642.00,ICD9,Ongoingpregnancy,
642.03,ICD9,Ongoingpregnancy,
642.1,ICD9,Ongoingpregnancy,
642.10,ICD9,Ongoingpregnancy,
642.13,ICD9,Ongoingpregnancy,
642.2,ICD9,Ongoingpregnancy,
642.23,ICD9,Ongoingpregnancy,
642.24,ICD9,Ongoingpregnancy,
642.30,ICD9,Ongoingpregnancy,
642.33,ICD9,Ongoingpregnancy,
642.40,ICD9,Ongoingpregnancy,
642.43,ICD9,Ongoingpregnancy,
642.53,ICD9,Ongoingpregnancy,
642.60,ICD9,Ongoingpregnancy,
642.70,ICD9,Ongoingpregnancy,
642.73,ICD9,Ongoingpregnancy,
642.90,ICD9,Ongoingpregnancy,
642.93,ICD9,Ongoingpregnancy,
643.00,ICD9,Ongoingpregnancy,
643.03,ICD9,Ongoingpregnancy,
643.10,ICD9,Ongoingpregnancy,
643.13,ICD9,Ongoingpregnancy,
643.2,ICD9,Ongoingpregnancy,
643.20,ICD9,Ongoingpregnancy,
643.80,ICD9,Ongoingpregnancy,
643.83,ICD9,Ongoingpregnancy,
643.90,ICD9,Ongoingpregnancy,
643.93,ICD9,Ongoingpregnancy,
644.00,ICD9,Ongoingpregnancy,
644.03,ICD9,Ongoingpregnancy,
644.10,ICD9,Ongoingpregnancy,
644.20,ICD9,Ongoingpregnancy,
646.00,ICD9,Ongoingpregnancy,
642.6,ICD9,Ongoingpregnancy,
640.93,ICD9,Ongoingpregnancy,
640.83,ICD9,Ongoingpregnancy,
641.9,ICD9,Ongoingpregnancy,
641.93,ICD9,Ongoingpregnancy,
642.4,ICD9,Ongoingpregnancy,
642.0,ICD9,Ongoingpregnancy,
642.5,ICD9,Ongoingpregnancy,
644.0,ICD9,Ongoingpregnancy,
641.2,ICD9,Ongoingpregnancy,
641.20,ICD9,Ongoingpregnancy,
653.4,ICD9,Ongoingpregnancy,
642.01,ICD9,Ongoingpregnancy,
642.02,ICD9,Ongoingpregnancy,
642.11,ICD9,Ongoingpregnancy,
642.12,ICD9,Ongoingpregnancy,
642.20,ICD9,Ongoingpregnancy,
642.21,ICD9,Ongoingpregnancy,
642.22,ICD9,Ongoingpregnancy,
642.32,ICD9,Ongoingpregnancy,
642.42,ICD9,Ongoingpregnancy,
642.44,ICD9,Ongoingpregnancy,
642.50,ICD9,Ongoingpregnancy,
642.51,ICD9,Ongoingpregnancy,
642.52,ICD9,Ongoingpregnancy,
642.54,ICD9,Ongoingpregnancy,
642.62,ICD9,Ongoingpregnancy,
642.64,ICD9,Ongoingpregnancy,
642.71,ICD9,Ongoingpregnancy,
642.72,ICD9,Ongoingpregnancy,
642.91,ICD9,Ongoingpregnancy,
642.92,ICD9,Ongoingpregnancy,
643.11,ICD9,Ongoingpregnancy,
644.13,ICD9,Ongoingpregnancy,
646.52,ICD9,Ongoingpregnancy,
646.62,ICD9,Ongoingpregnancy,
647.02,ICD9,Ongoingpregnancy,
647.11,ICD9,Ongoingpregnancy,
647.12,ICD9,Ongoingpregnancy,
647.31,ICD9,Ongoingpregnancy,
647.32,ICD9,Ongoingpregnancy,
647.42,ICD9,Ongoingpregnancy,
647.52,ICD9,Ongoingpregnancy,
647.62,ICD9,Ongoingpregnancy,
647.81,ICD9,Ongoingpregnancy,
647.82,ICD9,Ongoingpregnancy,
647.91,ICD9,Ongoingpregnancy,
647.92,ICD9,Ongoingpregnancy,
647.93,ICD9,Ongoingpregnancy,
671.8,ICD9,Ongoingpregnancy,
673.12,ICD9,Ongoingpregnancy,
673.20,ICD9,Ongoingpregnancy,
673.21,ICD9,Ongoingpregnancy,
673.22,ICD9,Ongoingpregnancy,
673.23,ICD9,Ongoingpregnancy,
673.24,ICD9,Ongoingpregnancy,
673.31,ICD9,Ongoingpregnancy,
673.32,ICD9,Ongoingpregnancy,
673.33,ICD9,Ongoingpregnancy,
673.34,ICD9,Ongoingpregnancy,
673.80,ICD9,Ongoingpregnancy,
673.81,ICD9,Ongoingpregnancy,
673.82,ICD9,Ongoingpregnancy,
673.83,ICD9,Ongoingpregnancy,
673.84,ICD9,Ongoingpregnancy,
674.12,ICD9,Ongoingpregnancy,
674.20,ICD9,Ongoingpregnancy,
674.22,ICD9,Ongoingpregnancy,
674.30,ICD9,Ongoingpregnancy,
674.32,ICD9,Ongoingpregnancy,
674.44,ICD9,Ongoingpregnancy,
675.03,ICD9,Ongoingpregnancy,
764.00,ICD9,Ongoingpregnancy,
764.01,ICD9,Ongoingpregnancy,
764.02,ICD9,Ongoingpregnancy,
764.03,ICD9,Ongoingpregnancy,
764.04,ICD9,Ongoingpregnancy,
764.05,ICD9,Ongoingpregnancy,
764.06,ICD9,Ongoingpregnancy,
764.07,ICD9,Ongoingpregnancy,
764.08,ICD9,Ongoingpregnancy,
764.09,ICD9,Ongoingpregnancy,
764.1,ICD9,Ongoingpregnancy,
764.10,ICD9,Ongoingpregnancy,
764.11,ICD9,Ongoingpregnancy,
764.13,ICD9,Ongoingpregnancy,
764.14,ICD9,Ongoingpregnancy,
764.15,ICD9,Ongoingpregnancy,
764.16,ICD9,Ongoingpregnancy,
764.17,ICD9,Ongoingpregnancy,
764.18,ICD9,Ongoingpregnancy,
764.19,ICD9,Ongoingpregnancy,
765.09,ICD9,Ongoingpregnancy,
V27.9,ICD9,Ongoingpregnancy,
671.90,ICD9,Ongoingpregnancy,
673.8,ICD9,Ongoingpregnancy,
674.2,ICD9,Ongoingpregnancy,
674.3,ICD9,Ongoingpregnancy,
674.5,ICD9,Ongoingpregnancy,
779.9,ICD9,Ongoingpregnancy,
770.4,ICD9,Ongoingpregnancy,
772.1,ICD9,Ongoingpregnancy,
772.6,ICD9,Ongoingpregnancy,
777.6,ICD9,Ongoingpregnancy,
648.03,ICD9,Ongoingpregnancy,
646.1,ICD9,Ongoingpregnancy,
646.10,ICD9,Ongoingpregnancy,
646.11,ICD9,Ongoingpregnancy,
646.14,ICD9,Ongoingpregnancy,
646.40,ICD9,Ongoingpregnancy,
647.00,ICD9,Ongoingpregnancy,
647.10,ICD9,Ongoingpregnancy,
647.20,ICD9,Ongoingpregnancy,
647.30,ICD9,Ongoingpregnancy,
647.33,ICD9,Ongoingpregnancy,
647.53,ICD9,Ongoingpregnancy,
647.60,ICD9,Ongoingpregnancy,
647.63,ICD9,Ongoingpregnancy,
647.80,ICD9,Ongoingpregnancy,
647.83,ICD9,Ongoingpregnancy,
647.9,ICD9,Ongoingpregnancy,
647.90,ICD9,Ongoingpregnancy,
647.93,ICD9,Ongoingpregnancy,
648.10,ICD9,Ongoingpregnancy,
648.33,ICD9,Ongoingpregnancy,
648.4,ICD9,Ongoingpregnancy,
648.40,ICD9,Ongoingpregnancy,
648.43,ICD9,Ongoingpregnancy,
648.5,ICD9,Ongoingpregnancy,
648.50,ICD9,Ongoingpregnancy,
648.53,ICD9,Ongoingpregnancy,
648.6,ICD9,Ongoingpregnancy,
648.60,ICD9,Ongoingpregnancy,
648.61,ICD9,Ongoingpregnancy,
648.63,ICD9,Ongoingpregnancy,
648.7,ICD9,Ongoingpregnancy,
648.71,ICD9,Ongoingpregnancy,
648.73,ICD9,Ongoingpregnancy,
648.8,ICD9,Ongoingpregnancy,
648.9,ICD9,Ongoingpregnancy,
648.90,ICD9,Ongoingpregnancy,
648.91,ICD9,Ongoingpregnancy,
648.93,ICD9,Ongoingpregnancy,
646.2,ICD9,Ongoingpregnancy,
648.1,ICD9,Ongoingpregnancy,
648.2,ICD9,Ongoingpregnancy,
648.20,ICD9,Ongoingpregnancy,
648.3,ICD9,Ongoingpregnancy,
648.30,ICD9,Ongoingpregnancy,
648.23,ICD9,Ongoingpregnancy,
647.1,ICD9,Ongoingpregnancy,
647.0,ICD9,Ongoingpregnancy,
647.50,ICD9,Ongoingpregnancy,
648.0,ICD9,Ongoingpregnancy,
648.00,ICD9,Ongoingpregnancy,
647.23,ICD9,Ongoingpregnancy,
647.24,ICD9,Ongoingpregnancy,
648,ICD9,Ongoingpregnancy,
646.4,ICD9,Ongoingpregnancy,
646.43,ICD9,Ongoingpregnancy,
647.6,ICD9,Ongoingpregnancy,
647.2,ICD9,Ongoingpregnancy,
647.8,ICD9,Ongoingpregnancy,
647.13,ICD9,Ongoingpregnancy,
647.43,ICD9,Ongoingpregnancy,
647.03,ICD9,Ongoingpregnancy,
648.13,ICD9,Ongoingpregnancy,
646.13,ICD9,Ongoingpregnancy,
647,ICD9,Ongoingpregnancy,
646,ICD9,Ongoingpregnancy,
647.3,ICD9,Ongoingpregnancy,
649.00,ICD9,Ongoingpregnancy,
649.03,ICD9,Ongoingpregnancy,
649.0,ICD9,Ongoingpregnancy,
649.10,ICD9,Ongoingpregnancy,
649.13,ICD9,Ongoingpregnancy,
649.1,ICD9,Ongoingpregnancy,
649.30,ICD9,Ongoingpregnancy,
649.33,ICD9,Ongoingpregnancy,
649.3,ICD9,Ongoingpregnancy,
649.50,ICD9,Ongoingpregnancy,
649.51,ICD9,Ongoingpregnancy,
649.53,ICD9,Ongoingpregnancy,
649.5,ICD9,Ongoingpregnancy,
649.60,ICD9,Ongoingpregnancy,
649.63,ICD9,Ongoingpregnancy,
649.6,ICD9,Ongoingpregnancy,
649.70,ICD9,Ongoingpregnancy,
649.73,ICD9,Ongoingpregnancy,
649.7,ICD9,Ongoingpregnancy,
646.7,ICD9,Ongoingpregnancy,
648.03,ICD9,Ongoingpregnancy,
646.10,ICD9,Ongoingpregnancy,
646.11,ICD9,Ongoingpregnancy,
646.14,ICD9,Ongoingpregnancy,
646.40,ICD9,Ongoingpregnancy,
647.00,ICD9,Ongoingpregnancy,
647.10,ICD9,Ongoingpregnancy,
647.20,ICD9,Ongoingpregnancy,
647.30,ICD9,Ongoingpregnancy,
647.33,ICD9,Ongoingpregnancy,
647.53,ICD9,Ongoingpregnancy,
647.60,ICD9,Ongoingpregnancy,
647.63,ICD9,Ongoingpregnancy,
647.80,ICD9,Ongoingpregnancy,
647.83,ICD9,Ongoingpregnancy,
647.90,ICD9,Ongoingpregnancy,
647.93,ICD9,Ongoingpregnancy,
648.10,ICD9,Ongoingpregnancy,
648.33,ICD9,Ongoingpregnancy,
648.40,ICD9,Ongoingpregnancy,
648.43,ICD9,Ongoingpregnancy,
648.50,ICD9,Ongoingpregnancy,
648.53,ICD9,Ongoingpregnancy,
648.60,ICD9,Ongoingpregnancy,
648.61,ICD9,Ongoingpregnancy,
648.63,ICD9,Ongoingpregnancy,
648.7,ICD9,Ongoingpregnancy,
648.71,ICD9,Ongoingpregnancy,
648.73,ICD9,Ongoingpregnancy,
648.90,ICD9,Ongoingpregnancy,
648.91,ICD9,Ongoingpregnancy,
648.93,ICD9,Ongoingpregnancy,
646.2,ICD9,Ongoingpregnancy,
648.20,ICD9,Ongoingpregnancy,
648.30,ICD9,Ongoingpregnancy,
648.23,ICD9,Ongoingpregnancy,
647.50,ICD9,Ongoingpregnancy,
648.00,ICD9,Ongoingpregnancy,
648.8,ICD9,Ongoingpregnancy,
647.23,ICD9,Ongoingpregnancy,
647.24,ICD9,Ongoingpregnancy,
646.43,ICD9,Ongoingpregnancy,
647.13,ICD9,Ongoingpregnancy,
647.43,ICD9,Ongoingpregnancy,
647.03,ICD9,Ongoingpregnancy,
648.13,ICD9,Ongoingpregnancy,
646.13,ICD9,Ongoingpregnancy,
646.9,ICD9,Ongoingpregnancy,
651,ICD9,Ongoingpregnancy,
651.9,ICD9,Ongoingpregnancy,
651.90,ICD9,Ongoingpregnancy,
651.0,ICD9,Ongoingpregnancy,
651.1,ICD9,Ongoingpregnancy,
651.2,ICD9,Ongoingpregnancy,
651.03,ICD9,Ongoingpregnancy,
651.13,ICD9,Ongoingpregnancy,
651.23,ICD9,Ongoingpregnancy,
651.3,ICD9,Ongoingpregnancy,
651.30,ICD9,Ongoingpregnancy,
651.33,ICD9,Ongoingpregnancy,
651.4,ICD9,Ongoingpregnancy,
651.40,ICD9,Ongoingpregnancy,
651.5,ICD9,Ongoingpregnancy,
651.50,ICD9,Ongoingpregnancy,
651.6,ICD9,Ongoingpregnancy,
651.60,ICD9,Ongoingpregnancy,
651.8,ICD9,Ongoingpregnancy,
651.93,ICD9,Ongoingpregnancy,
652,ICD9,Ongoingpregnancy,
652.9,ICD9,Ongoingpregnancy,
652.1,ICD9,Ongoingpregnancy,
652.10,ICD9,Ongoingpregnancy,
652.13,ICD9,Ongoingpregnancy,
652.20,ICD9,Ongoingpregnancy,
652.23,ICD9,Ongoingpregnancy,
652.3,ICD9,Ongoingpregnancy,
652.4,ICD9,Ongoingpregnancy,
652.43,ICD9,Ongoingpregnancy,
652.53,ICD9,Ongoingpregnancy,
652.6,ICD9,Ongoingpregnancy,
652.60,ICD9,Ongoingpregnancy,
652.63,ICD9,Ongoingpregnancy,
652.70,ICD9,Ongoingpregnancy,
652.73,ICD9,Ongoingpregnancy,
652.8,ICD9,Ongoingpregnancy,
652.80,ICD9,Ongoingpregnancy,
652.83,ICD9,Ongoingpregnancy,
652.90,ICD9,Ongoingpregnancy,
652.93,ICD9,Ongoingpregnancy,
653.00,ICD9,Ongoingpregnancy,
653.13,ICD9,Ongoingpregnancy,
653.2,ICD9,Ongoingpregnancy,
