code,coding_system,event_abbreviation,tags
X40AW,READ,Ongoingpregnancy,
X40AZ,READ,Ongoingpregnancy,
X40Ag,READ,Ongoingpregnancy,
X40Ba,READ,Ongoingpregnancy,
X40Bx,READ,Ongoingpregnancy,
L1230,READ,Ongoingpregnancy,
L123z,READ,Ongoingpregnancy,
X50C2,READ,Ongoingpregnancy,
XE0vo,READ,Ongoingpregnancy,
XE0vt,READ,Ongoingpregnancy,
L14z.,READ,Ongoingpregnancy,
XE0vu,READ,Ongoingpregnancy,
XE0vv,READ,Ongoingpregnancy,
L1620,READ,Ongoingpregnancy,
L162z,READ,Ongoingpregnancy,
XE0vw,READ,Ongoingpregnancy,
L1660,READ,Ongoingpregnancy,
XE0vx,READ,Ongoingpregnancy,
XE0w4,READ,Ongoingpregnancy,
L2370,READ,Ongoingpregnancy,
L237z,READ,Ongoingpregnancy,
XE0xJ,READ,Ongoingpregnancy,
L4110,READ,Ongoingpregnancy,
L411z,READ,Ongoingpregnancy,
XE0y2,READ,Ongoingpregnancy,
L13z.,READ,Ongoingpregnancy,
L13z0,READ,Ongoingpregnancy,
L13zz,READ,Ongoingpregnancy,
XE1eB,READ,Ongoingpregnancy,
XE1eU,READ,Ongoingpregnancy,
XE1eV,READ,Ongoingpregnancy,
X70Er,READ,Ongoingpregnancy,
XE1er,READ,Ongoingpregnancy,
XE1f3,READ,Ongoingpregnancy,
XE2QP,READ,Ongoingpregnancy,
L130z,READ,Ongoingpregnancy,
XE2QR,READ,Ongoingpregnancy,
L175z,READ,Ongoingpregnancy,
XM0tI,READ,Ongoingpregnancy,
Xa09U,READ,Ongoingpregnancy,
Xa09T,READ,Ongoingpregnancy,
Xa4SU,READ,Ongoingpregnancy,
XaBE0,READ,Ongoingpregnancy,
XE0vs,READ,Ongoingpregnancy,
L1240,READ,Ongoingpregnancy,
L124z,READ,Ongoingpregnancy,
XaBMC,READ,Ongoingpregnancy,
XaBMF,READ,Ongoingpregnancy,
XaBMK,READ,Ongoingpregnancy,
ZV22.,READ,Ongoingpregnancy,
ZV220,READ,Ongoingpregnancy,
ZV221,READ,Ongoingpregnancy,
ZV224,READ,Ongoingpregnancy,
ZVu23,READ,Ongoingpregnancy,
ZV223,READ,Ongoingpregnancy,
ZV23.,READ,Ongoingpregnancy,
ZV234,READ,Ongoingpregnancy,
ZV261,READ,Ongoingpregnancy,
ZV28.,READ,Ongoingpregnancy,
ZV28z,READ,Ongoingpregnancy,
ZV28y,READ,Ongoingpregnancy,
ZV616,READ,Ongoingpregnancy,
ZV618,READ,Ongoingpregnancy,
ZV619,READ,Ongoingpregnancy,
ZV733,READ,Ongoingpregnancy,
ZV74.,READ,Ongoingpregnancy,
ZVu25,READ,Ongoingpregnancy,
ZVu26,READ,Ongoingpregnancy,
ZVu28,READ,Ongoingpregnancy,
1522,READ,Ongoingpregnancy,
44U9.,READ,Ongoingpregnancy,
4H13.,READ,Ongoingpregnancy,
R123.,READ,Ongoingpregnancy,
L01..,READ,Ongoingpregnancy,
L01z.,READ,Ongoingpregnancy,
L08..,READ,Ongoingpregnancy,
L08z.,READ,Ongoingpregnancy,
L08w.,READ,Ongoingpregnancy,
L08x.,READ,Ongoingpregnancy,
L08y.,READ,Ongoingpregnancy,
L10..,READ,Ongoingpregnancy,
L10z.,READ,Ongoingpregnancy,
L10z0,READ,Ongoingpregnancy,
L1001,READ,Ongoingpregnancy,
L100z,READ,Ongoingpregnancy,
L100.,READ,Ongoingpregnancy,
L1000,READ,Ongoingpregnancy,
L11..,READ,Ongoingpregnancy,
L110.,READ,Ongoingpregnancy,
L1100,READ,Ongoingpregnancy,
L110z,READ,Ongoingpregnancy,
L111.,READ,Ongoingpregnancy,
L1110,READ,Ongoingpregnancy,
L111z,READ,Ongoingpregnancy,
L11y.,READ,Ongoingpregnancy,
L11y0,READ,Ongoingpregnancy,
L11yz,READ,Ongoingpregnancy,
Lyu3E,READ,Ongoingpregnancy,
L120.,READ,Ongoingpregnancy,
L1200,READ,Ongoingpregnancy,
L120z,READ,Ongoingpregnancy,
L122.,READ,Ongoingpregnancy,
L1220,READ,Ongoingpregnancy,
L122z,READ,Ongoingpregnancy,
L1230,READ,Ongoingpregnancy,
L1236,READ,Ongoingpregnancy,
L123z,READ,Ongoingpregnancy,
L1245,READ,Ongoingpregnancy,
L124.,READ,Ongoingpregnancy,
L1240,READ,Ongoingpregnancy,
L124z,READ,Ongoingpregnancy,
L13..,READ,Ongoingpregnancy,
L130.,READ,Ongoingpregnancy,
L130z,READ,Ongoingpregnancy,
L131.,READ,Ongoingpregnancy,
L1310,READ,Ongoingpregnancy,
L131z,READ,Ongoingpregnancy,
L132.,READ,Ongoingpregnancy,
L132z,READ,Ongoingpregnancy,
L1320,READ,Ongoingpregnancy,
L1321,READ,Ongoingpregnancy,
L13z.,READ,Ongoingpregnancy,
L13z0,READ,Ongoingpregnancy,
L13zz,READ,Ongoingpregnancy,
L13z1,READ,Ongoingpregnancy,
L14..,READ,Ongoingpregnancy,
L14z.,READ,Ongoingpregnancy,
L140.,READ,Ongoingpregnancy,
L1400,READ,Ongoingpregnancy,
L140z,READ,Ongoingpregnancy,
L141.,READ,Ongoingpregnancy,
L1410,READ,Ongoingpregnancy,
L141z,READ,Ongoingpregnancy,
L150z,READ,Ongoingpregnancy,
L15z.,READ,Ongoingpregnancy,
L15..,READ,Ongoingpregnancy,
L1500,READ,Ongoingpregnancy,
L160.,READ,Ongoingpregnancy,
L1600,READ,Ongoingpregnancy,
L160z,READ,Ongoingpregnancy,
L161.,READ,Ongoingpregnancy,
L162.,READ,Ongoingpregnancy,
L1620,READ,Ongoingpregnancy,
L162z,READ,Ongoingpregnancy,
L164.,READ,Ongoingpregnancy,
L1640,READ,Ongoingpregnancy,
L164z,READ,Ongoingpregnancy,
L165.,READ,Ongoingpregnancy,
L1650,READ,Ongoingpregnancy,
L165z,READ,Ongoingpregnancy,
L166.,READ,Ongoingpregnancy,
L1660,READ,Ongoingpregnancy,
L166z,READ,Ongoingpregnancy,
L167.,READ,Ongoingpregnancy,
L1670,READ,Ongoingpregnancy,
L167z,READ,Ongoingpregnancy,
L1671,READ,Ongoingpregnancy,
L173.,READ,Ongoingpregnancy,
L173z,READ,Ongoingpregnancy,
L175.,READ,Ongoingpregnancy,
L175z,READ,Ongoingpregnancy,
L18..,READ,Ongoingpregnancy,
L180.,READ,Ongoingpregnancy,
L180z,READ,Ongoingpregnancy,
L182.,READ,Ongoingpregnancy,
L182z,READ,Ongoingpregnancy,
L183.,READ,Ongoingpregnancy,
L21..,READ,Ongoingpregnancy,
L21z.,READ,Ongoingpregnancy,
L21z0,READ,Ongoingpregnancy,
L210.,READ,Ongoingpregnancy,
L2100,READ,Ongoingpregnancy,
L210z,READ,Ongoingpregnancy,
L2101,READ,Ongoingpregnancy,
L211.,READ,Ongoingpregnancy,
L2110,READ,Ongoingpregnancy,
L211z,READ,Ongoingpregnancy,
L2111,READ,Ongoingpregnancy,
L212.,READ,Ongoingpregnancy,
L212z,READ,Ongoingpregnancy,
L2120,READ,Ongoingpregnancy,
L2121,READ,Ongoingpregnancy,
L2321,READ,Ongoingpregnancy,
L235.,READ,Ongoingpregnancy,
L2350,READ,Ongoingpregnancy,
L235z,READ,Ongoingpregnancy,
L236.,READ,Ongoingpregnancy,
L2360,READ,Ongoingpregnancy,
L236z,READ,Ongoingpregnancy,
L237.,READ,Ongoingpregnancy,
L2370,READ,Ongoingpregnancy,
L237z,READ,Ongoingpregnancy,
L2451,READ,Ongoingpregnancy,
L245z,READ,Ongoingpregnancy,
K555.,READ,Ongoingpregnancy,
L2450,READ,Ongoingpregnancy,
L270.,READ,Ongoingpregnancy,
L2700,READ,Ongoingpregnancy,
L270z,READ,Ongoingpregnancy,
L27..,READ,Ongoingpregnancy,
L280.,READ,Ongoingpregnancy,
L2800,READ,Ongoingpregnancy,
L280z,READ,Ongoingpregnancy,
L2841,READ,Ongoingpregnancy,
L284z,READ,Ongoingpregnancy,
L284.,READ,Ongoingpregnancy,
L2840,READ,Ongoingpregnancy,
L28z.,READ,Ongoingpregnancy,
L28z0,READ,Ongoingpregnancy,
L28z1,READ,Ongoingpregnancy,
L295z,READ,Ongoingpregnancy,
L295.,READ,Ongoingpregnancy,
L2950,READ,Ongoingpregnancy,
L35..,READ,Ongoingpregnancy,
L35yz,READ,Ongoingpregnancy,
L35y0,READ,Ongoingpregnancy,
L3900,READ,Ongoingpregnancy,
L390z,READ,Ongoingpregnancy,
L390.,READ,Ongoingpregnancy,
L392.,READ,Ongoingpregnancy,
L3920,READ,Ongoingpregnancy,
L392z,READ,Ongoingpregnancy,
L410.,READ,Ongoingpregnancy,
L4100,READ,Ongoingpregnancy,
L410z,READ,Ongoingpregnancy,
L4105,READ,Ongoingpregnancy,
L411.,READ,Ongoingpregnancy,
L4110,READ,Ongoingpregnancy,
L411z,READ,Ongoingpregnancy,
L412.,READ,Ongoingpregnancy,
L4120,READ,Ongoingpregnancy,
L412z,READ,Ongoingpregnancy,
L4125,READ,Ongoingpregnancy,
L413.,READ,Ongoingpregnancy,
L4130,READ,Ongoingpregnancy,
L413z,READ,Ongoingpregnancy,
L415.,READ,Ongoingpregnancy,
L4150,READ,Ongoingpregnancy,
L415z,READ,Ongoingpregnancy,
L41y.,READ,Ongoingpregnancy,
L41y0,READ,Ongoingpregnancy,
L41yz,READ,Ongoingpregnancy,
L41z5,READ,Ongoingpregnancy,
Lyu21,READ,Ongoingpregnancy,
Lyu22,READ,Ongoingpregnancy,
Lyu3C,READ,Ongoingpregnancy,
Lyu4C,READ,Ongoingpregnancy,
Lyu4J,READ,Ongoingpregnancy,
Lyu70,READ,Ongoingpregnancy,
Lyu71,READ,Ongoingpregnancy,
M143.,READ,Ongoingpregnancy,
M051.,READ,Ongoingpregnancy,
M161D,READ,Ongoingpregnancy,
M150.,READ,Ongoingpregnancy,
Q00..,READ,Ongoingpregnancy,
Q00z.,READ,Ongoingpregnancy,
Q000.,READ,Ongoingpregnancy,
Q005.,READ,Ongoingpregnancy,
Q01..,READ,Ongoingpregnancy,
Q01z.,READ,Ongoingpregnancy,
Q011.,READ,Ongoingpregnancy,
Q015.,READ,Ongoingpregnancy,
Q0150,READ,Ongoingpregnancy,
Q015z,READ,Ongoingpregnancy,
Q10..,READ,Ongoingpregnancy,
Q102.,READ,Ongoingpregnancy,
Q10z.,READ,Ongoingpregnancy,
Q401.,READ,Ongoingpregnancy,
Q420.,READ,Ongoingpregnancy,
Q421.,READ,Ongoingpregnancy,
Q46..,READ,Ongoingpregnancy,
Q46z.,READ,Ongoingpregnancy,
Qyu05,READ,Ongoingpregnancy,
Qyu06,READ,Ongoingpregnancy,
Qyu07,READ,Ongoingpregnancy,
Qyu83,READ,Ongoingpregnancy,
ZV22.,READ,Ongoingpregnancy,
ZV220,READ,Ongoingpregnancy,
ZV221,READ,Ongoingpregnancy,
ZV224,READ,Ongoingpregnancy,
ZVu23,READ,Ongoingpregnancy,
ZV223,READ,Ongoingpregnancy,
ZV23.,READ,Ongoingpregnancy,
ZV234,READ,Ongoingpregnancy,
ZV261,READ,Ongoingpregnancy,
ZV28.,READ,Ongoingpregnancy,
ZV28z,READ,Ongoingpregnancy,
ZV28y,READ,Ongoingpregnancy,
ZV616,READ,Ongoingpregnancy,
ZV618,READ,Ongoingpregnancy,
ZV619,READ,Ongoingpregnancy,
ZV733,READ,Ongoingpregnancy,
ZV74.,READ,Ongoingpregnancy,
ZVu25,READ,Ongoingpregnancy,
ZVu26,READ,Ongoingpregnancy,
ZVu28,READ,Ongoingpregnancy,
Xa0kf,READ,Ongoingpregnancy,
L11zz,READ,Ongoingpregnancy,
L11z0,READ,Ongoingpregnancy,
L11z0,READ,Ongoingpregnancy,
L11zz,READ,Ongoingpregnancy,
X76xx,READ,Ongoingpregnancy,
XE0hz,READ,Ongoingpregnancy,
ZV220,READ,Ongoingpregnancy,
ZV724,READ,Ongoingpregnancy,
6211,READ,Ongoingpregnancy,
8C81.,READ,Ongoingpregnancy,
A74004,ICPC2P,Ongoingpregnancy,
S06003,ICPC2P,Ongoingpregnancy,
W05003,ICPC2P,Ongoingpregnancy,
W05004,ICPC2P,Ongoingpregnancy,
W82003,ICPC2P,Ongoingpregnancy,
W82006,ICPC2P,Ongoingpregnancy,
W84002,ICPC2P,Ongoingpregnancy,
W84003,ICPC2P,Ongoingpregnancy,
W84007,ICPC2P,Ongoingpregnancy,
W84010,ICPC2P,Ongoingpregnancy,
X85009,ICPC2P,Ongoingpregnancy,
W84015,ICPC2P,Ongoingpregnancy,
W84016,ICPC2P,Ongoingpregnancy,
W84017,ICPC2P,Ongoingpregnancy,
W84020,ICPC2P,Ongoingpregnancy,
X21013,ICPC2P,Ongoingpregnancy,
Z04001,ICPC2P,Ongoingpregnancy,
W03001,ICPC2P,Ongoingpregnancy,
W03004,ICPC2P,Ongoingpregnancy,
W59002,ICPC2P,Ongoingpregnancy,
10573002,SNOMED,Ongoingpregnancy,
199675000,SNOMED,Ongoingpregnancy,
199676004,SNOMED,Ongoingpregnancy,
199679006,SNOMED,Ongoingpregnancy,
312194002,SNOMED,Ongoingpregnancy,
111433003,SNOMED,Ongoingpregnancy,
111434009,SNOMED,Ongoingpregnancy,
111435005,SNOMED,Ongoingpregnancy,
111437002,SNOMED,Ongoingpregnancy,
111439004,SNOMED,Ongoingpregnancy,
199425009,SNOMED,Ongoingpregnancy,
199426005,SNOMED,Ongoingpregnancy,
199429003,SNOMED,Ongoingpregnancy,
11687002,SNOMED,Ongoingpregnancy,
125586008,SNOMED,Ongoingpregnancy,
12867002,SNOMED,Ongoingpregnancy,
135881001,SNOMED,Ongoingpregnancy,
138997008,SNOMED,Ongoingpregnancy,
13943000,SNOMED,Ongoingpregnancy,
14094001,SNOMED,Ongoingpregnancy,
156113005,SNOMED,Ongoingpregnancy,
144196006,SNOMED,Ongoingpregnancy,
145317002,SNOMED,Ongoingpregnancy,
158590007,SNOMED,Ongoingpregnancy,
271866005,SNOMED,Ongoingpregnancy,
42170009,SNOMED,Ongoingpregnancy,
15230009,SNOMED,Ongoingpregnancy,
199116009,SNOMED,Ongoingpregnancy,
199119002,SNOMED,Ongoingpregnancy,
155965001,SNOMED,Ongoingpregnancy,
156078009,SNOMED,Ongoingpregnancy,
198817008,SNOMED,Ongoingpregnancy,
198873000,SNOMED,Ongoingpregnancy,
49416000,SNOMED,Ongoingpregnancy,
156098004,SNOMED,Ongoingpregnancy,
198882006,SNOMED,Ongoingpregnancy,
198885008,SNOMED,Ongoingpregnancy,
22689002,SNOMED,Ongoingpregnancy,
156099007,SNOMED,Ongoingpregnancy,
198898004,SNOMED,Ongoingpregnancy,
198902005,SNOMED,Ongoingpregnancy,
7792000,SNOMED,Ongoingpregnancy,
156101000,SNOMED,Ongoingpregnancy,
19882008,SNOMED,Ongoingpregnancy,
198903000,SNOMED,Ongoingpregnancy,
198904006,SNOMED,Ongoingpregnancy,
198907004,SNOMED,Ongoingpregnancy,
156107001,SNOMED,Ongoingpregnancy,
198964009,SNOMED,Ongoingpregnancy,
198971004,SNOMED,Ongoingpregnancy,
156108006,SNOMED,Ongoingpregnancy,
198972006,SNOMED,Ongoingpregnancy,
198973001,SNOMED,Ongoingpregnancy,
198980004,SNOMED,Ongoingpregnancy,
156113005,SNOMED,Ongoingpregnancy,
156117006,SNOMED,Ongoingpregnancy,
199040004,SNOMED,Ongoingpregnancy,
199041000,SNOMED,Ongoingpregnancy,
199045009,SNOMED,Ongoingpregnancy,
90325002,SNOMED,Ongoingpregnancy,
156114004,SNOMED,Ongoingpregnancy,
199024002,SNOMED,Ongoingpregnancy,
156116002,SNOMED,Ongoingpregnancy,
199031003,SNOMED,Ongoingpregnancy,
199034006,SNOMED,Ongoingpregnancy,
156122006,SNOMED,Ongoingpregnancy,
199062004,SNOMED,Ongoingpregnancy,
199065002,SNOMED,Ongoingpregnancy,
199066001,SNOMED,Ongoingpregnancy,
90968009,SNOMED,Ongoingpregnancy,
156127000,SNOMED,Ongoingpregnancy,
199098007,SNOMED,Ongoingpregnancy,
199103009,SNOMED,Ongoingpregnancy,
267312001,SNOMED,Ongoingpregnancy,
31563000,SNOMED,Ongoingpregnancy,
156128005,SNOMED,Ongoingpregnancy,
199105002,SNOMED,Ongoingpregnancy,
199115008,SNOMED,Ongoingpregnancy,
267204006,SNOMED,Ongoingpregnancy,
63020008,SNOMED,Ongoingpregnancy,
156131006,SNOMED,Ongoingpregnancy,
199068000,SNOMED,Ongoingpregnancy,
199071008,SNOMED,Ongoingpregnancy,
267314000,SNOMED,Ongoingpregnancy,
414249001,SNOMED,Ongoingpregnancy,
90127001,SNOMED,Ongoingpregnancy,
156135002,SNOMED,Ongoingpregnancy,
156138000,SNOMED,Ongoingpregnancy,
199234002,SNOMED,Ongoingpregnancy,
76751001,SNOMED,Ongoingpregnancy,
156140005,SNOMED,Ongoingpregnancy,
199249005,SNOMED,Ongoingpregnancy,
45828008,SNOMED,Ongoingpregnancy,
156150006,SNOMED,Ongoingpregnancy,
156154002,SNOMED,Ongoingpregnancy,
199338002,SNOMED,Ongoingpregnancy,
156151005,SNOMED,Ongoingpregnancy,
199316004,SNOMED,Ongoingpregnancy,
199319006,SNOMED,Ongoingpregnancy,
156152003,SNOMED,Ongoingpregnancy,
199320000,SNOMED,Ongoingpregnancy,
199323003,SNOMED,Ongoingpregnancy,
64254006,SNOMED,Ongoingpregnancy,
156153008,SNOMED,Ongoingpregnancy,
199324009,SNOMED,Ongoingpregnancy,
199327002,SNOMED,Ongoingpregnancy,
156165007,SNOMED,Ongoingpregnancy,
199421000,SNOMED,Ongoingpregnancy,
199424008,SNOMED,Ongoingpregnancy,
31805001,SNOMED,Ongoingpregnancy,
156172008,SNOMED,Ongoingpregnancy,
199481003,SNOMED,Ongoingpregnancy,
199486008,SNOMED,Ongoingpregnancy,
36836005,SNOMED,Ongoingpregnancy,
156185006,SNOMED,Ongoingpregnancy,
206166000,SNOMED,Ongoingpregnancy,
22033007,SNOMED,Ongoingpregnancy,
156188008,SNOMED,Ongoingpregnancy,
157052008,SNOMED,Ongoingpregnancy,
199644009,SNOMED,Ongoingpregnancy,
199645005,SNOMED,Ongoingpregnancy,
199648007,SNOMED,Ongoingpregnancy,
199650004,SNOMED,Ongoingpregnancy,
267261001,SNOMED,Ongoingpregnancy,
86203003,SNOMED,Ongoingpregnancy,
156190009,SNOMED,Ongoingpregnancy,
199652007,SNOMED,Ongoingpregnancy,
199656005,SNOMED,Ongoingpregnancy,
156248009,SNOMED,Ongoingpregnancy,
200098002,SNOMED,Ongoingpregnancy,
200103000,SNOMED,Ongoingpregnancy,
87383005,SNOMED,Ongoingpregnancy,
156265000,SNOMED,Ongoingpregnancy,
200205001,SNOMED,Ongoingpregnancy,
200212005,SNOMED,Ongoingpregnancy,
5626004,SNOMED,Ongoingpregnancy,
156268003,SNOMED,Ongoingpregnancy,
200231004,SNOMED,Ongoingpregnancy,
200234007,SNOMED,Ongoingpregnancy,
49956009,SNOMED,Ongoingpregnancy,
156361006,SNOMED,Ongoingpregnancy,
32698008,SNOMED,Ongoingpregnancy,
58767000,SNOMED,Ongoingpregnancy,
157117002,SNOMED,Ongoingpregnancy,
206332003,SNOMED,Ongoingpregnancy,
157118007,SNOMED,Ongoingpregnancy,
157131002,SNOMED,Ongoingpregnancy,
206430005,SNOMED,Ongoingpregnancy,
86986002,SNOMED,Ongoingpregnancy,
157132009,SNOMED,Ongoingpregnancy,
32858009,SNOMED,Ongoingpregnancy,
157156008,SNOMED,Ongoingpregnancy,
268885004,SNOMED,Ongoingpregnancy,
42357009,SNOMED,Ongoingpregnancy,
161805006,SNOMED,Ongoingpregnancy,
16356006,SNOMED,Ongoingpregnancy,
16756008,SNOMED,Ongoingpregnancy,
169588002,SNOMED,Ongoingpregnancy,
171000119107,SNOMED,Ongoingpregnancy,
173300003,SNOMED,Ongoingpregnancy,
17382005,SNOMED,Ongoingpregnancy,
17787002,SNOMED,Ongoingpregnancy,
199092008,SNOMED,Ongoingpregnancy,
199097002,SNOMED,Ongoingpregnancy,
18001006,SNOMED,Ongoingpregnancy,
206046007,SNOMED,Ongoingpregnancy,
206047003,SNOMED,Ongoingpregnancy,
206050000,SNOMED,Ongoingpregnancy,
18471004,SNOMED,Ongoingpregnancy,
206162003,SNOMED,Ongoingpregnancy,
189445003,SNOMED,Ongoingpregnancy,
267258002,SNOMED,Ongoingpregnancy,
19794007,SNOMED,Ongoingpregnancy,
199175001,SNOMED,Ongoingpregnancy,
199182002,SNOMED,Ongoingpregnancy,
198613005,SNOMED,Ongoingpregnancy,
198615003,SNOMED,Ongoingpregnancy,
198814001,SNOMED,Ongoingpregnancy,
198815000,SNOMED,Ongoingpregnancy,
59919008,SNOMED,Ongoingpregnancy,
198816004,SNOMED,Ongoingpregnancy,
90645002,SNOMED,Ongoingpregnancy,
198883001,SNOMED,Ongoingpregnancy,
71115004,SNOMED,Ongoingpregnancy,
198886009,SNOMED,Ongoingpregnancy,
198891005,SNOMED,Ongoingpregnancy,
198892003,SNOMED,Ongoingpregnancy,
25825004,SNOMED,Ongoingpregnancy,
198896000,SNOMED,Ongoingpregnancy,
267197003,SNOMED,Ongoingpregnancy,
198931009,SNOMED,Ongoingpregnancy,
198932002,SNOMED,Ongoingpregnancy,
198935000,SNOMED,Ongoingpregnancy,
200522000,SNOMED,Ongoingpregnancy,
198942000,SNOMED,Ongoingpregnancy,
198943005,SNOMED,Ongoingpregnancy,
198948001,SNOMED,Ongoingpregnancy,
198956003,SNOMED,Ongoingpregnancy,
198957007,SNOMED,Ongoingpregnancy,
198962008,SNOMED,Ongoingpregnancy,
199025001,SNOMED,Ongoingpregnancy,
199026000,SNOMED,Ongoingpregnancy,
199029007,SNOMED,Ongoingpregnancy,
199032005,SNOMED,Ongoingpregnancy,
199042007,SNOMED,Ongoingpregnancy,
199046005,SNOMED,Ongoingpregnancy,
199060007,SNOMED,Ongoingpregnancy,
199047001,SNOMED,Ongoingpregnancy,
199047001,SNOMED,Ongoingpregnancy,
199048006,SNOMED,Ongoingpregnancy,
199051004,SNOMED,Ongoingpregnancy,
4946002,SNOMED,Ongoingpregnancy,
199049003,SNOMED,Ongoingpregnancy,
199052006,SNOMED,Ongoingpregnancy,
199053001,SNOMED,Ongoingpregnancy,
199055008,SNOMED,Ongoingpregnancy,
199072001,SNOMED,Ongoingpregnancy,
199079005,SNOMED,Ongoingpregnancy,
199080008,SNOMED,Ongoingpregnancy,
199085003,SNOMED,Ongoingpregnancy,
199117000,SNOMED,Ongoingpregnancy,
199190002,SNOMED,Ongoingpregnancy,
199196008,SNOMED,Ongoingpregnancy,
84939004,SNOMED,Ongoingpregnancy,
199222005,SNOMED,Ongoingpregnancy,
199250005,SNOMED,Ongoingpregnancy,
199317008,SNOMED,Ongoingpregnancy,
199321001,SNOMED,Ongoingpregnancy,
199325005,SNOMED,Ongoingpregnancy,
199409004,SNOMED,Ongoingpregnancy,
199430008,SNOMED,Ongoingpregnancy,
199431007,SNOMED,Ongoingpregnancy,
199434004,SNOMED,Ongoingpregnancy,
199482005,SNOMED,Ongoingpregnancy,
199677008,SNOMED,Ongoingpregnancy,
199687007,SNOMED,Ongoingpregnancy,
199688002,SNOMED,Ongoingpregnancy,
199691002,SNOMED,Ongoingpregnancy,
199689005,SNOMED,Ongoingpregnancy,
199717006,SNOMED,Ongoingpregnancy,
199720003,SNOMED,Ongoingpregnancy,
29399001,SNOMED,Ongoingpregnancy,
199957003,SNOMED,Ongoingpregnancy,
200000004,SNOMED,Ongoingpregnancy,
200005009,SNOMED,Ongoingpregnancy,
200110006,SNOMED,Ongoingpregnancy,
200115001,SNOMED,Ongoingpregnancy,
88887003,SNOMED,Ongoingpregnancy,
20011004,SNOMED,Ongoingpregnancy,
206162003,SNOMED,Ongoingpregnancy,
276608005,SNOMED,Ongoingpregnancy,
20011004,SNOMED,Ongoingpregnancy,
206165001,SNOMED,Ongoingpregnancy,
200210002,SNOMED,Ongoingpregnancy,
200213000,SNOMED,Ongoingpregnancy,
200214006,SNOMED,Ongoingpregnancy,
200221006,SNOMED,Ongoingpregnancy,
200222004,SNOMED,Ongoingpregnancy,
200223009,SNOMED,Ongoingpregnancy,
200230003,SNOMED,Ongoingpregnancy,
47780009,SNOMED,Ongoingpregnancy,
200228000,SNOMED,Ongoingpregnancy,
200240000,SNOMED,Ongoingpregnancy,
200241001,SNOMED,Ongoingpregnancy,
200248007,SNOMED,Ongoingpregnancy,
200261007,SNOMED,Ongoingpregnancy,
200262000,SNOMED,Ongoingpregnancy,
200267006,SNOMED,Ongoingpregnancy,
200274001,SNOMED,Ongoingpregnancy,
200497001,SNOMED,Ongoingpregnancy,
200498006,SNOMED,Ongoingpregnancy,
200520008,SNOMED,Ongoingpregnancy,
200536005,SNOMED,Ongoingpregnancy,
200542009,SNOMED,Ongoingpregnancy,
200573008,SNOMED,Ongoingpregnancy,
200574002,SNOMED,Ongoingpregnancy,
200973000,SNOMED,Ongoingpregnancy,
206002004,SNOMED,Ongoingpregnancy,
206033002,SNOMED,Ongoingpregnancy,
6593004,SNOMED,Ongoingpregnancy,
206003009,SNOMED,Ongoingpregnancy,
268794002,SNOMED,Ongoingpregnancy,
44195006,SNOMED,Ongoingpregnancy,
206012006,SNOMED,Ongoingpregnancy,
206016009,SNOMED,Ongoingpregnancy,
36558000,SNOMED,Ongoingpregnancy,
206035009,SNOMED,Ongoingpregnancy,
206063006,SNOMED,Ongoingpregnancy,
68983007,SNOMED,Ongoingpregnancy,
206037001,SNOMED,Ongoingpregnancy,
38511004,SNOMED,Ongoingpregnancy,
206611000,SNOMED,Ongoingpregnancy,
206612007,SNOMED,Ongoingpregnancy,
206613002,SNOMED,Ongoingpregnancy,
206697000,SNOMED,Ongoingpregnancy,
22173004,SNOMED,Ongoingpregnancy,
237284001,SNOMED,Ongoingpregnancy,
237285000,SNOMED,Ongoingpregnancy,
237460007,SNOMED,Ongoingpregnancy,
241491007,SNOMED,Ongoingpregnancy,
26623000,SNOMED,Ongoingpregnancy,
267316003,SNOMED,Ongoingpregnancy,
27342004,SNOMED,Ongoingpregnancy,
275412000,SNOMED,Ongoingpregnancy,
284075002,SNOMED,Ongoingpregnancy,
289830002,SNOMED,Ongoingpregnancy,
289908002,SNOMED,Ongoingpregnancy,
29421008,SNOMED,Ongoingpregnancy,
307534009,SNOMED,Ongoingpregnancy,
30850008,SNOMED,Ongoingpregnancy,
315899003,SNOMED,Ongoingpregnancy,
315900008,SNOMED,Ongoingpregnancy,
315901007,SNOMED,Ongoingpregnancy,
315904004,SNOMED,Ongoingpregnancy,
316748007,SNOMED,Ongoingpregnancy,
315903005,SNOMED,Ongoingpregnancy,
315907006,SNOMED,Ongoingpregnancy,
315912007,SNOMED,Ongoingpregnancy,
315947004,SNOMED,Ongoingpregnancy,
315968003,SNOMED,Ongoingpregnancy,
315976001,SNOMED,Ongoingpregnancy,
315975002,SNOMED,Ongoingpregnancy,
316381006,SNOMED,Ongoingpregnancy,
316383009,SNOMED,Ongoingpregnancy,
316385002,SNOMED,Ongoingpregnancy,
316597000,SNOMED,Ongoingpregnancy,
316604008,SNOMED,Ongoingpregnancy,
316750004,SNOMED,Ongoingpregnancy,
316751000,SNOMED,Ongoingpregnancy,
316753002,SNOMED,Ongoingpregnancy,
32966004,SNOMED,Ongoingpregnancy,
34150001,SNOMED,Ongoingpregnancy,
34242002,SNOMED,Ongoingpregnancy,
35255008,SNOMED,Ongoingpregnancy,
35347003,SNOMED,Ongoingpregnancy,
3554000,SNOMED,Ongoingpregnancy,
397949005,SNOMED,Ongoingpregnancy,
398276003,SNOMED,Ongoingpregnancy,
386322007,SNOMED,Ongoingpregnancy,
