code,code_name,event_abbreviation,event_definition,coding_system,code_issue_dot,concept,concept_name,tags,system,type
1148942009,Retention of part of placenta without hemorrhage,SpontaneousAbortion,Spontaneous abortion,SCTSPA,1148942009,"","",possible,P,PrA
1148942009,Retention of part of placenta without hemorrhage,SpontaneousAbortion,Spontaneous abortion,SNOMEDCT_US,1148942009,"","",possible,P,PrA
1148943004,Retention of placenta and uterine membrane,SpontaneousAbortion,Spontaneous abortion,SCTSPA,1148943004,"","",possible,P,PrA
1148943004,Retention of placenta and uterine membrane,SpontaneousAbortion,Spontaneous abortion,SNOMEDCT_US,1148943004,"","",possible,P,PrA
1149345007,aumento de peso excesivo medido durante la gestación (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,1149345007,"","",narrow,P,PrA
115533013,Mural pregnancy,ELECTTERM,Elective termination,MEDCODEID,115533013,"","",narrow,P,PrA
115533013,Mural pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,115533013,"","",narrow,P,PrA
11612004,Chorioamnionitis,OngoingPregnancy5,Ongoing Pregnancy,SNOMEDCT_US,11612004,C0008495,Chorioamnionitis,narrow,P,PrA
11612004,corioamnionitis,OngoingPregnancy5,Ongoing Pregnancy,SCTSPA,11612004,C0008495,Chorioamnionitis,narrow,P,PrA
11687002,Gestational diabetes mellitus,GESTDIAB,Gestational diabetes,SNOMEDCT_US,11687002,C0085207,Gestational Diabetes,narrow,P,PrA
11687002,Gestational diabetes mellitus,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,11687002,C0085207,Gestational Diabetes,narrow,P,PrA
11687002,diabetes mellitus gestacional,GESTDIAB,Gestational diabetes,SCTSPA,11687002,C0085207,Gestational Diabetes,narrow,P,PrA
11687002,diabetes mellitus gestacional,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,11687002,C0085207,Gestational Diabetes,narrow,P,PrA
11751000122101,informe de seguimiento del embarazo (elemento de registro),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,11751000122101,"","",narrow,P,PrA
118185001,hallazgo relacionado con el embarazo (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,118185001,"","",narrow,P,PrA
118215003,hallazgo relacionado con el parto (hallazgo),BirthNarrow,Birth classified as narrow,SCTSPA,118215003,"","",narrow,P,PrA
1197219005,Elective lower segment cesarean section through inverted T shaped incision of uterus,BirthNarrow,Birth classified as narrow,SCTSPA,1197219005,"","",narrow,P,PrA
1197219005,Elective lower segment cesarean section through inverted T shaped incision of uterus,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,1197219005,"","",narrow,P,PrA
1204036002,Disorder following induced termination of pregnancy (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1204036002,"","",narrow,P,PrA
1204036002,Disorder following induced termination of pregnancy (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1204036002,C0269474,Legal termination of pregnancy complicated by metabolic disorder,narrow,P,PrA
1204036002,trastorno posterior a interrupción inducida de embarazo (trastorno),ELECTTERM,Elective termination,SCTSPA,1204036002,"","",narrow,P,PrA
1204036002,trastorno posterior a interrupción inducida de embarazo (trastorno),ELECTTERM,Elective termination,SCTSPA,1204036002,C0269474,Legal termination of pregnancy complicated by metabolic disorder,narrow,P,PrA
1204037006,Sepsis following induced termination of pregnancy (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1204037006,"","",narrow,P,PrA
1204037006,sepsis posterior a interrupción inducida de embarazo (trastorno),ELECTTERM,Elective termination,SCTSPA,1204037006,"","",narrow,P,PrA
1209117011,Antenatal ultrasound confirms ectopic pregnancy,ELECTTERM,Elective termination,MEDCODEID,1209117011,"","",narrow,P,PrA
1209117011,Antenatal ultrasound confirms ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,1209117011,"","",narrow,P,PrA
12172008,Obstetrical laceration,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,12172008,C0269859,Obstetrical laceration,narrow,P,PrA
12172008,desgarro obstétrico,BirthNarrow,Birth classified as narrow,SCTSPA,12172008,C0269859,Obstetrical laceration,narrow,P,PrA
1220564001,Incomplete induced termination of pregnancy complicated by shock (disorder),ELECTTERM,Elective termination,SCTSPA,1220564001,C0156485,Incomplete legal termination of pregnancy with shock,narrow,P,PrA
1220564001,Incomplete induced termination of pregnancy complicated by shock (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220564001,C0156485,Incomplete legal termination of pregnancy with shock,narrow,P,PrA
1220586000,Incomplete induced termination of pregnancy complicated by renal failure (disorder),ELECTTERM,Elective termination,SCTSPA,1220586000,C0156477,Incomplete legal termination of pregnancy with renal failure,narrow,P,PrA
1220586000,Incomplete induced termination of pregnancy complicated by renal failure (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220586000,C0156477,Incomplete legal termination of pregnancy with renal failure,narrow,P,PrA
1220625008,Incomplete induced termination of pregnancy complicated by metabolic disorder,ELECTTERM,Elective termination,SCTSPA,1220625008,C0156481,Incomplete legal termination of pregnancy with metabolic disorder,narrow,P,PrA
1220625008,Incomplete induced termination of pregnancy complicated by metabolic disorder,ELECTTERM,Elective termination,SNOMEDCT_US,1220625008,C0156481,Incomplete legal termination of pregnancy with metabolic disorder,narrow,P,PrA
1220626009,Incomplete induced termination of pregnancy complicated by genital-pelvic infection (disorder),ELECTTERM,Elective termination,SCTSPA,1220626009,C0156465,Incomplete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,PrA
1220626009,Incomplete induced termination of pregnancy complicated by genital-pelvic infection (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220626009,C0156465,Incomplete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,PrA
1220631006,Incomplete induced termination of pregnancy complicated by delayed or excessive hemorrhage (disorder),ELECTTERM,Elective termination,SCTSPA,1220631006,C0156469,Incomplete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,PrA
1220631006,Incomplete induced termination of pregnancy complicated by delayed or excessive hemorrhage (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220631006,C0156469,Incomplete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,PrA
1220632004,Incomplete induced termination of pregnancy complicated by damage to pelvic organs or tissues,ELECTTERM,Elective termination,SCTSPA,1220632004,C0156473,Incomplete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,PrA
1220632004,Incomplete induced termination of pregnancy complicated by damage to pelvic organs or tissues,ELECTTERM,Elective termination,SNOMEDCT_US,1220632004,C0156473,Incomplete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,PrA
1220641009,Complete induced termination of pregnancy with complication (disorder),ELECTTERM,Elective termination,SCTSPA,1220641009,C0156494,Legally induced abortion- with other specified complications- complete,narrow,P,PrA
1220641009,Complete induced termination of pregnancy with complication (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220641009,C0156494,Legally induced abortion- with other specified complications- complete,narrow,P,PrA
1220645000,Complete induced termination of pregnancy complicated by shock (disorder),ELECTTERM,Elective termination,SCTSPA,1220645000,C0156486,Complete legal termination of pregnancy with shock,narrow,P,PrA
1220645000,Complete induced termination of pregnancy complicated by shock (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220645000,C0156486,Complete legal termination of pregnancy with shock,narrow,P,PrA
1220648003,Complete induced termination of pregnancy complicated by renal failure (disorder),ELECTTERM,Elective termination,SCTSPA,1220648003,C0156478,Complete legal termination of pregnancy with renal failure,narrow,P,PrA
1220648003,Complete induced termination of pregnancy complicated by renal failure (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220648003,C0156478,Complete legal termination of pregnancy with renal failure,narrow,P,PrA
1220651005,Complete induced termination of pregnancy complicated by metabolic disease (disorder),ELECTTERM,Elective termination,SCTSPA,1220651005,C0156482,Complete legal termination of pregnancy with metabolic disorder,narrow,P,PrA
1220651005,Complete induced termination of pregnancy complicated by metabolic disease (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220651005,C0156482,Complete legal termination of pregnancy with metabolic disorder,narrow,P,PrA
1220652003,Complete induced termination of pregnancy complicated by embolism (disorder),ELECTTERM,Elective termination,SCTSPA,1220652003,C0156490,Complete legal termination of pregnancy with embolism,narrow,P,PrA
1220652003,Complete induced termination of pregnancy complicated by embolism (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220652003,C0156490,Complete legal termination of pregnancy with embolism,narrow,P,PrA
1220653008,Complete induced termination of pregnancy complicated by excessive hemorrhage (disorder),ELECTTERM,Elective termination,SCTSPA,1220653008,C0156470,Complete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,PrA
1220653008,Complete induced termination of pregnancy complicated by excessive hemorrhage (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220653008,C0156470,Complete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,PrA
1220656000,Complete induced termination of pregnancy complicated by genital-pelvic infection (disorder),ELECTTERM,Elective termination,SCTSPA,1220656000,C0156466,Complete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,PrA
1220656000,Complete induced termination of pregnancy complicated by genital-pelvic infection (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220656000,C0156466,Complete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,PrA
1220657009,Complete induced termination of pregnancy complicated by damage to pelvic organs and-or tissues (disorder),ELECTTERM,Elective termination,SCTSPA,1220657009,C0156474,Complete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,PrA
1220657009,Complete induced termination of pregnancy complicated by damage to pelvic organs and-or tissues (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,1220657009,C0156474,Complete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,PrA
123139003,Obstetrical laceration- second degree,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,123139003,C0269870,Second degree perineal laceration,narrow,P,PrA
123139003,laceración obstétrica- segundo grado,BirthNarrow,Birth classified as narrow,SCTSPA,123139003,C0269870,Second degree perineal laceration,narrow,P,PrA
123190002,Obstetrical laceration,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,123190002,C0269859,Obstetrical laceration,narrow,P,PrA
123190002,laceración obstétrica,BirthNarrow,Birth classified as narrow,SCTSPA,123190002,C0269859,Obstetrical laceration,narrow,P,PrA
123191003,Obstetrical laceration- third degree,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,123191003,C0269874,Third degree perineal laceration,narrow,P,PrA
123191003,laceración obstétrica- tercer grado,BirthNarrow,Birth classified as narrow,SCTSPA,123191003,C0269874,Third degree perineal laceration,narrow,P,PrA
1234377011,Fallopian tube pregnancy,ELECTTERM,Elective termination,MEDCODEID,1234377011,"","",narrow,P,PrA
1234377011,Fallopian tube pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,1234377011,"","",narrow,P,PrA
125586008,Disorder of placenta,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,125586008,C0032045,Placenta Disorders,narrow,P,PrA
125586008,trastorno placentario,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,125586008,C0032045,Placenta Disorders,narrow,P,PrA
12717161000006113,Complications following abortion and ectopic and molar pregnancies,ELECTTERM,Elective termination,MEDCODEID,12717161000006113,"","",possible,P,PrA
128604004,trastorno de los productos de la concepción (trastorno),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,128604004,"","",narrow,P,PrA
12867002,Fetal distress affecting management of mother,OngoingPregnancy4,Ongoing Pregnancy,SNOMEDCT_US,12867002,C0015931,Fetal distress affecting management of mother,narrow,P,PrA
12867002,sufrimiento fetal que afecta el manejo de la situación materna,OngoingPregnancy4,Ongoing Pregnancy,SCTSPA,12867002,C0015931,Fetal distress affecting management of mother,narrow,P,PrA
131553011,Cervical pregnancy,ELECTTERM,Elective termination,MEDCODEID,131553011,"","",narrow,P,PrA
131553011,Cervical pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,131553011,"","",narrow,P,PrA
132037019,Tubal pregnancy,ELECTTERM,Elective termination,MEDCODEID,132037019,"","",narrow,P,PrA
132037019,Tubal pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,132037019,"","",narrow,P,PrA
1323351000000104,First trimester bleeding (disorder),BLEEDING,Pregnancy Bleeding,SNOMEDCT_US,1323351000000104,C0156604,Hemorrhage in early pregnancy,narrow,P,PrA
1323351000000104,sangrado en el primer trimestre de embarazo (trastorno),BLEEDING,Pregnancy Bleeding,SCTSPA,1323351000000104,C0156604,Hemorrhage in early pregnancy,narrow,P,PrA
1323351000000104,sangrado en el primer trimestre de embarazo (trastorno),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,1323351000000104,"","",narrow,P,PrA
1323351000000104,sangrado en el primer trimestre de embarazo (trastorno),OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,1323351000000104,C0156604,Hemorrhage in early pregnancy,narrow,P,PrA
13384007,Miscarriage complicated by metabolic disorder,SpontaneousAbortion,Spontaneous abortion,SNOMEDCT_US,13384007,C0156439,Miscarriage complicated by metabolic disorder,narrow,P,PrA
13384007,aborto espontáneo complicado por trastorno metabólico,SpontaneousAbortion,Spontaneous abortion,SCTSPA,13384007,C0156439,Miscarriage complicated by metabolic disorder,narrow,P,PrA
134781000119106,embarazo de alto riesgo debido a abortos espontáneos recurrentes (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,134781000119106,"","",narrow,P,PrA
13698821000006111,First trimester bleeding,BLEEDING,Pregnancy Bleeding,MEDCODEID,13698821000006111,"","",narrow,P,PrA
137128014,Abdominal pregnancy,ELECTTERM,Elective termination,MEDCODEID,137128014,"","",narrow,P,PrA
137128014,Abdominal pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,137128014,"","",narrow,P,PrA
13718411000006111,Ectopic pregnancy of left ovary,ELECTTERM,Elective termination,MEDCODEID,13718411000006111,"","",narrow,P,PrA
13718411000006111,Ectopic pregnancy of left ovary,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,13718411000006111,"","",narrow,P,PrA
13718431000006117,Ectopic pregnancy of right ovary,ELECTTERM,Elective termination,MEDCODEID,13718431000006117,"","",narrow,P,PrA
13718431000006117,Ectopic pregnancy of right ovary,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,13718431000006117,"","",narrow,P,PrA
13763000,Gestation period- 34 weeks,Gestation3334weeksUNK,Gestation 33 34 Unknown,SNOMEDCT_US,13763000,C0233041,Gestation period- 34 weeks,narrow,P,PrA
13763000,edad gestacional- 34 semanas,Gestation3334weeksUNK,Gestation 33 34 Unknown,SCTSPA,13763000,C0233041,Gestation period- 34 weeks,narrow,P,PrA
13763000,edad gestacional- 34 semanas (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,13763000,"","",narrow,P,PrA
13798002,edad gestacional- 38 semanas (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,13798002,"","",narrow,P,PrA
13866000,Fetal acidemia affecting management of mother,OngoingPregnancy4,Ongoing Pregnancy,SNOMEDCT_US,13866000,C0269790,Fetal acidemia affecting management of mother,narrow,P,PrA
13866000,acidosis fetal que afecta el manejo de la madre,OngoingPregnancy4,Ongoing Pregnancy,SCTSPA,13866000,C0269790,Fetal acidemia affecting management of mother,narrow,P,PrA
13943000,Failed attempted termination of pregnancy complicated by embolism,ELECTTERM,Elective termination,SNOMEDCT_US,13943000,C0156590,Failed attempted termination of pregnancy complicated by embolism,narrow,P,PrA
